timestamp,dataset,step,column_affected,issue_found,action_taken,rows_affected,validation_result,analyst_notes
2026-04-30T15:19:59.263171+00:00,test_dataset,verify_step,HW70,DHS code 9999 present,Replaced with NaN,100,PASS,Verification row — safe to ignore
2026-04-30T15:23:10.989483+00:00,test_dataset,verify_step,HW70,DHS code 9999 present,Replaced with NaN,100,PASS,Verification row — safe to ignore
2026-04-30T15:24:49.185360+00:00,test_dataset,verify_step,HW70,DHS code 9999 present,Replaced with NaN,100,PASS,Verification row — safe to ignore
2026-04-30T15:51:43.115071+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:51:43.131459+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:51:43.139793+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:51:43.153998+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:51:43.161647+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 1 rows with all Z-scores NaN.,1,PASS,"Stunted: 50.0%, Underweight: 50.0%, Wasted: 50.0%"
2026-04-30T15:51:43.168923+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 0.0%, Underweight: 100.0%, Wasted: 0.0%"
2026-04-30T15:52:09.272245+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:52:09.277036+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:52:09.281724+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:52:09.291693+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-04-30T15:52:09.303663+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 1 rows with all Z-scores NaN.,1,PASS,"Stunted: 50.0%, Underweight: 50.0%, Wasted: 50.0%"
2026-04-30T15:52:09.313389+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 0.0%, Underweight: 100.0%, Wasted: 0.0%"
2026-05-01T07:06:41.006764+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:06:41.007239+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",0,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:19:30.244938+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:19:30.245804+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",0,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:32:31.594985+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:32:31.595186+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",0,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:32:56.585574+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:32:56.585795+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:35:19.172832+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:35:19.173034+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:36:26.225786+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:36:26.226000+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:36:37.186268+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:36:37.186478+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:38:21.428337+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:38:21.593802+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-01T07:38:21.739414+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,"Created from Z-scores using WHO thresholds (<-2.0). Dropped 17,676 rows with all Z-scores NaN.",17676,PASS,"Stunted: 34.0%, Underweight: 30.2%, Wasted: 17.4%"
2026-05-01T07:38:53.627368+00:00,nfhs5_kr,replace_missing_codes,,"DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",0,PASS,Per-column counts: {}
2026-05-01T07:38:53.794246+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
